OR52E6	0
CTRB2	0.00888797
GOLGA8K	0.0094537
MIR100	0.0112175
UTS2R	0.0120027
CTRB1	0.0140264
REXO1L1P	0.0148994
UGT2A1	0.0150779
OR2T12	0.0156123
TAS2R39	0.0166549
MAS1L	0.0173948
ATP5L2	0.0174253
LINC00471	0.0174322
TMEM132C	0.0175874
TGM6	0.0177889
OR4A15	0.0182489
C6orf1	0.0184448
HARBI1	0.0190729
RBMS3	0.0193649
LINC01561	0.019553
ZFP62	0.0196186
H1FNT	0.0197396
MRRFP1	0.0198114
RBMY1E	0.02
ZNF354A	0.0200336
CEBPZOS	0.0200647
YBX2	0.0201151
OR5H8	0.0201727
LIN28B	0.0202264
TRIM71	0.0205309
ZBTB47	0.020562
PRDM15	0.0206429
VN1R2	0.0207184
ZNF184	0.0208445
ZNF771	0.0208881
MRPL32	0.0210166
H2AFB2	0.0210292
LOC100506797	0.0210481
H1FOO	0.0210654
RPL23AP32	0.0211273
LOC441155	0.0211517
LIN28A	0.0211714
ZNF346	0.0211764
ZCRB1	0.0212089
CGB8	0.0212496
MIRLET7C	0.02132
H2AFB3	0.0213375
MT1B	0.0213835
UTS2B	0.0214183
PPIAL4F	0.0214232
KNOP1	0.0214918
ZNF689	0.021503
GZF1	0.0215094
MIR9_1	0.0215519
ZNF121	0.0215551
MIR155	0.0215795
MIR429	0.0215867
MIR9_2	0.0215914
CCDC137	0.0216033
RBM19	0.0216083
GLI4	0.0216083
ZNF668	0.0216098
MIR7_2	0.0216239
ZNF22	0.021627
MIRLET7G	0.0216336
PLEKHA8P1	0.0216485
MRPL51	0.0216735
MIR222	0.0216746
MIR29B1	0.0216947
NOL12	0.0217103
RPF1	0.0217194
CCDC140	0.0217228
MIR1_1	0.0217243
ZNF467	0.0217254
MIR200B	0.0217288
MIR29B2	0.0217612
ZBTB11	0.0217661
MIRLET7F2	0.0217677
MIR200C	0.021771
ZNF70	0.0218064
MIR200A	0.0218079
ADARB1	0.0218214
MIR143	0.0218222
MIR34B	0.0218252
MIRLET7F1	0.0218501
MIRLET7D	0.0218727
PABPC4L	0.0218844
ZC3H8	0.0218905
MIR199A2	0.0218916
MIR31	0.0219053
MIR128_2	0.021913
MIRLET7E	0.021934
MIR128_1	0.0219371
RBMS2	0.0219424
MIR7_3	0.0219625
MIR106B	0.0219745
NEIL1	0.0219749
MIR29C	0.0219791
MIR205	0.0220036
MIR15B	0.0220108
MRPL30	0.0220143
MIRLET7A3	0.022044
MIR1_2	0.0220452
MIR34C	0.0220626
ZSCAN25	0.022078
ZNF485	0.022082
PPAN_P2RY11	0.0220902
CLEC18C	0.0220928
MIR17	0.0221119
MIR106A	0.0221137
ZNF2	0.022114
MIR20B	0.0221306
CDRT15L2	0.022141
APOBEC3D	0.0221604
MIR21	0.0221672
GBP4	0.0221722
MIR16_2	0.0221751
MIR221	0.0221801
MIR214	0.0221822
MIR451A	0.0221863
RNU6_50P	0.0221888
RNU6_6P	0.0221888
MIRLET7A2	0.0221916
RTP3	0.0222052
MIR93	0.022216
MIR98	0.022219
MIR138_1	0.0222239
MIR25	0.0222313
RSL24D1	0.0222383
MIRLET7I	0.0222395
MIR363	0.0222624
MIR19B1	0.0222795
NKX2_6	0.0222797
MIR7_1	0.0222939
ZCCHC4	0.0222974
ZNF48	0.0223197
MIR138_2	0.0223208
MIR19B2	0.0223256
MIR10B	0.0223273
MIRLET7B	0.0223345
FGFBP1	0.0223551
MIR145	0.0223715
IGHV3_72	0.0224021
FAM111A	0.022407
ZNF845	0.0224225
MIRLET7A1	0.022461
PRR3	0.022501
MIR122	0.0225201
PAIP2B	0.0225269
NSA2	0.0225296
TRNI	0.0225303
REXO4	0.0225335
MIR34A	0.0225369
LLPH	0.0225416
MIR18A	0.0225451
GOLGA8CP	0.0225518
MIR19A	0.0225633
MIR141	0.0225692
MRPS33	0.0225749
MIR18B	0.0225949
MPHOSPH10	0.0226053
MRPL52	0.0226067
ZNF512	0.0226118
MRPL33	0.0226247
TRIM77	0.0226367
MIR9_3	0.0226419
DHX37	0.0226444
MIR20A	0.0226541
MIR15A	0.0226646
MIR199A1	0.0226784
MIR29A	0.0226812
ZNF317	0.0226884
PURG	0.0227017
HIST1H1T	0.0227211
MRPL47	0.0227546
ZNF324B	0.0227638
MIR92A2	0.0227884
MRPS18A	0.0227974
HIST1H2AM	0.0228216
MIR206	0.0228257
PURA	0.0228439
MIR16_1	0.0228867
RRP8	0.0229042
MRPL17	0.0229097
APOBEC3F	0.0229272
ZNF770	0.0229602
MRPL55	0.0229687
MIR107	0.0230151
RBMY1B	0.0230266
OR5M11	0.0230508
