OR52E6	0
CTRB2	0.00578911
UTS2R	0.012402
OR2T12	0.0132314
CTRB1	0.0143204
MIR100	0.0156896
GOLGA8K	0.0166155
NKX6_2	0.0181575
CGB8	0.0207698
OR4A15	0.0209794
TRIM61	0.0219468
TAS2R39	0.0226975
MT1B	0.0230935
REXO1L1P	0.0247903
KIF25_AS1	0.0248228
MAS1L	0.0254039
TMEM132C	0.025827
C6orf1	0.0262838
OR5H8	0.0270547
SPATA3	0.0278758
RBMY1E	0.0279261
LINC00242	0.0281947
ZNF425	0.0281947
CDRT15L2	0.0283069
UTS2B	0.0285917
ZNF578	0.0290187
KRTAP5_8	0.0294142
ZFP62	0.0295282
LOC100506797	0.0295343
ZNF354A	0.029629
LINC00671	0.0296501
TRIM71	0.0300434
HARBI1	0.0301415
KRTAP5_11	0.0301843
ZBTB47	0.0302143
LCE2A	0.0302691
ADAMTSL3	0.0303401
KRTAP4_4	0.0304112
CYP2A7	0.0304867
MIRLET7C	0.0306256
H1FOO	0.0306894
ZNF184	0.0307445
MIR7_2	0.0307958
PRAMEF15	0.0309085
ZNF672	0.0309134
OR5M11	0.0309186
PRDM15	0.0309366
MIR429	0.030957
ZNF121	0.030965
POM121L8P	0.0309672
MIRLET7F1	0.0310557
ZNF771	0.0310565
MIR155	0.0310757
FAM72B	0.0310955
LCE3B	0.0311017
RPL23AP32	0.0311079
MIR9_1	0.0311247
H2AFB2	0.0311253
MIR128_1	0.031148
MIR222	0.0311639
KRTAP4_1	0.0311752
MIRLET7F2	0.0311789
RBMY1B	0.0311964
LIN28B	0.0312183
MIR9_2	0.0312247
PABPC4L	0.031225
MIR29B2	0.0312439
MIR200C	0.0312564
MIR128_2	0.0312619
MIR29C	0.0312925
MIR31	0.0313015
MIR143	0.0313018
MIR7_3	0.0313076
MIR1_1	0.0313165
MIR34B	0.0313275
MIR200A	0.0313575
MIR29B1	0.0313612
ZCRB1	0.0313614
CEBPZOS	0.0313712
ZSCAN25	0.0313959
MIRLET7G	0.031459
MIR199A2	0.0314652
MIR20B	0.0314703
MIR200B	0.0314796
FLT3LG	0.0314868
MIR34C	0.0314913
MIRLET7E	0.0315036
MIRLET7D	0.0315088
MIR15B	0.0315409
MIR17	0.0315564
MIR205	0.0315682
MIR93	0.0315839
MIR145	0.0315852
ELAC1	0.031593
MIRLET7A3	0.0316067
MIR25	0.0316106
CCDC140	0.0316394
MIR21	0.0316473
ZNF2	0.0316496
RTP3	0.0316557
MIR1_2	0.0316619
MIR451A	0.0316725
MIR106A	0.0317118
ZNF467	0.0317494
ZNF285	0.0317637
MIR138_2	0.0317912
MIR7_1	0.0317991
MIR221	0.0318016
MIR214	0.0318169
MIR10B	0.0318383
KRTAP5_2	0.0318394
MIR19B2	0.031869
MIR16_2	0.031879
MIR106B	0.0318989
ZNF22	0.0319165
MIR138_1	0.0319257
MIR98	0.0319315
LCE3C	0.0319346
KRTAP5_3	0.0319754
MIR363	0.0319814
YBX2	0.0319861
LCE1E	0.0320222
MIR19B1	0.032034
MIR18A	0.0320357
NKX2_6	0.03205
MIRLET7A2	0.0320573
MIRLET7B	0.0320584
POU5F2	0.03207
MIRLET7I	0.0320974
MIR122	0.0321388
MIRLET7A1	0.0321452
OR2T33	0.0321486
RPF1	0.0321817
GZF1	0.0321829
MIR141	0.0321845
MIR34A	0.0321925
H2AFB3	0.0322635
CCL1	0.0322843
ZNF70	0.0322927
ZC3H8	0.0322937
LCE3A	0.032301
MIR19A	0.0323144
MIR20A	0.032325
MIR199A1	0.0323383
MIR9_3	0.0323837
MIR15A	0.0324015
NOL12	0.03243
KRTAP10_10	0.0324403
MIR29A	0.0324707
ZNF668	0.0324828
ZNF689	0.0324835
MIR92A2	0.0325391
LCE1B	0.0325424
KRTAP2_3	0.0325459
ZNF48	0.0325661
ZNF613	0.0325729
H1FNT	0.0325729
ZNF346	0.0325786
CCDC137	0.0325888
MIR18B	0.0325904
ADARB1	0.0325913
ZNF770	0.0326209
ZBTB11	0.0326841
KRTAP5_4	0.0327299
MIR16_1	0.0328316
KRTAP17_1	0.0328375
MIR107	0.0328614
MIR140	0.0328634
KRTAP2_4	0.0328944
KRTAP4_5	0.0328972
PURG	0.0328986
LCE3E	0.0329016
LCE1F	0.0329025
ZNF317	0.0329334
FAM111A	0.0329456
LIN28A	0.0329482
ZNF624	0.0330118
RBM19	0.0330176
LLPH	0.0330446
KRTAP10_6	0.0330553
HIGD1B	0.0330725
RSL24D1	0.0331542
GPR20	0.0331732
PPAN_P2RY11	0.0331771
KRTAP4_11	0.0332123
ZNF479	0.0332182
PAIP2B	0.0332223
KRTAP5_7	0.0332284
KNOP1	0.0332335
ZNF16	0.0332368
ZFP3	0.0333077
KRTAP10_11	0.0333264
LCE4A	0.0333519
KRTAP12_4	0.0333529
UGT1A8	0.0333624
LCE2B	0.0333853
RBMY1J	0.0333958
ZNF71	0.0334174
PRR11	0.0334386
GLI4	0.03347
KRTAP10_4	0.0334714
C17orf50	0.0334782
VN1R2	0.033488
LCE1A	0.0334941
VCX	0.0334974
MIR92A1	0.0335075
FGFBP1	0.0335548
SNORD13P1	0.0335602
KRTAP9_4	0.033584
ZNF275	0.0336169
KRTAP5_6	0.0336762
NEIL1	0.0337765
LELP1	0.0338168
TBATA	0.0339118
TGM6	0.0339203
KAL1	0.0339237
APOBEC3F	0.0339344
KRTAP4_7	0.033953
ZNF500	0.0339998
DEFB112	0.0340582
SRPK3	0.0340589
KRTAP10_5	0.0340672
ZCCHC4	0.0340698
ETV3L	0.0341283
LCE1D	0.0341297
ZNF473	0.034205
LCE2C	0.0342053
CYP21A2	0.0342129
RNF151	0.0342331
LANCL3	0.0342414
RNU6_6P	0.0342454
RNU6_50P	0.0342454
NKD1	0.0342536
LOC100507462	0.0342821
LCE5A	0.0342861
KRTAP12_1	0.0343004
ZNF433	0.0343574
C3orf70	0.0344204
MKRN4P	0.0344364
ZNF155	0.0344542
NSA2	0.0344726
APOBEC3D	0.0345308
REXO4	0.0345317
ZNF845	0.0345373
TTF1	0.0345392
DHX37	0.0345593
RBMY1F	0.0345733
C2orf15	0.0346176
APOBEC3B	0.0346205
LCE2D	0.0346358
LCE3D	0.034654
HIST1H1T	0.0346616
PAK1IP1	0.0346709
PRR3	0.034692
OASL	0.0347344
LCE1C	0.0347361
