OR52E6	0
CTRB2	0.00702723
ZNF519	0.0185071
UGT2A1	0.021089
OR2T12	0.0225438
CTRB1	0.0265796
NKX6_2	0.0265956
OR2T33	0.0269068
UTS2R	0.0273782
GOLGA8K	0.0285241
CCL1	0.0310564
CGB8	0.0360143
UTS2B	0.0366448
SCGB3A2	0.0395434
MT1B	0.0402007
UGT2A3	0.0428093
OR4A15	0.0429492
LCE3B	0.0431062
CXCL17	0.0435158
MIR100	0.0438934
USP17L22	0.0439278
LCE1E	0.0445102
LCE1B	0.0448175
CCL27	0.0448466
CXCL11	0.0448797
KIF25_AS1	0.0449172
KRTAP4_4	0.0450536
KRTAP5_11	0.0451261
LCE3A	0.0451972
LCE2A	0.0454126
KRTAP5_4	0.0454203
LCE1D	0.0454356
KRTAP5_2	0.0454595
TRIM61	0.0454967
LCE2B	0.0455954
LELP1	0.0456079
KRTAP5_3	0.0456144
LCE3C	0.0456644
CXCL10	0.0457633
SPATA3	0.0459304
LCE2C	0.0459444
LCE1F	0.0459624
LCE1A	0.045966
KRTAP1_5	0.0460577
LCE5A	0.0461123
XCL2	0.0461447
SP8	0.0461581
ATP5L2	0.0462446
CCL25	0.0463026
KRTAP5_6	0.0463687
CCL24	0.046438
LCE1C	0.0465322
KRTAP5_8	0.0465918
KRTAP4_1	0.0467045
SMCP	0.046705
LCE4A	0.0467062
KRTAP4_5	0.0467422
LINC01561	0.0467767
LCE3E	0.0468164
LINC00242	0.0469025
ZNF425	0.0469025
KRTAP10_10	0.0469468
CYP21A2	0.0469788
SLC24A1	0.0471784
KRTAP4_11	0.0473363
CCL28	0.0474499
LCE2D	0.0476451
LCE3D	0.0477422
PF4	0.0477702
TGM6	0.0477814
XCL1	0.047837
TAS2R39	0.0478854
KRTAP10_11	0.0479492
POM121L8P	0.0480658
ADAMTSL3	0.0481516
CCL8	0.0482479
ZNF578	0.0482582
CCL13	0.048365
KRTAP9_8	0.0485069
KRTAP5_7	0.0485315
KRTAP17_1	0.0485703
OR5AS1	0.0485907
OR4F3	0.0485907
OR4F16	0.0485907
OR4F29	0.0485907
RGS17	0.048605
RBMS3	0.0486913
MAS1L	0.048786
KRTAP2_3	0.0487965
DEFB112	0.048803
KRTAP9_4	0.0488118
KRTAP9_3	0.0488935
MRRFP1	0.0489383
MT1DP	0.048984
LINC00671	0.0490314
KRTAP2_4	0.0490694
KRTAP12_1	0.0491019
KRTAP12_4	0.049185
TRNI	0.049259
ZNF705D	0.0492942
KRTAP10_1	0.0493253
KRTAP9_2	0.0493928
KRTAP10_5	0.0494162
KRTAP4_2	0.0495115
PF4V1	0.0495475
H1FNT	0.049617
NKD1	0.0497813
KRTAP4_7	0.0498791
ARL9	0.0499188
GBP4	0.0499237
ZNF672	0.0499284
ZNF285	0.049988
MRPL51	0.0501513
CDC14C	0.0501573
TMEM132C	0.0502376
KRTAP10_6	0.0503213
MRPL30	0.0503555
RBMY1E	0.0503579
KRTAP12_3	0.0503674
CNGA1	0.0504588
MRPS18A	0.0505265
SLC23A1	0.0505317
POU4F2	0.0505371
CXCL12	0.0505733
REXO1L1P	0.0505808
MRPL52	0.0506645
MRPL32	0.0506652
CCL11	0.0506714
ZBTB47	0.050736
CRCT1	0.0507378
TTC9	0.0507746
FAM72B	0.0508349
ZNF2	0.0508558
GLI4	0.0508808
C17orf50	0.0509434
CXCL2	0.0510089
MRPL2	0.0510871
MRPL35	0.0510997
ZNF613	0.0511323
KRTAP10_4	0.0511325
C12orf65	0.0511537
ZNF467	0.0511691
MRPS30	0.0511953
ZNF433	0.0512048
NGRN	0.051264
KRTAP3_2	0.051275
ZNF439	0.0512836
ETV3L	0.0513421
MRPL33	0.051344
GHRHR	0.0514024
LINC00656	0.0514203
RPL23AP32	0.0514324
OR5H8	0.0514588
MTRF1L	0.0514609
MRPL21	0.0514786
KRTAP4_12	0.0514794
LTBP2	0.0515315
MRPL47	0.0515875
NOL12	0.0516176
MRPS33	0.0516735
MRPL13	0.051683
ZFP62	0.0516868
NEIL1	0.0517073
CATSPER1	0.0517092
ZNF837	0.0517547
MRPL17	0.0517593
C6orf203	0.0517613
MRPL27	0.051762
MRPL28	0.0517689
RBMY1B	0.0517711
MTFMT	0.0517917
CCL26	0.0517996
NR4A3	0.051819
MRPL55	0.0518245
MALSU1	0.0518345
MIRLET7C	0.0518362
PRR3	0.0518528
OTX1	0.0518638
CCDC140	0.051872
ZNF324B	0.0518731
MIR9_1	0.0518814
SPRY3	0.0518818
MRPL20	0.0518949
CCL20	0.0519069
FRRS1L	0.0519124
ZNF354A	0.0519601
H2AFB2	0.0520207
ACKR4	0.052024
MIR7_2	0.0520276
ZNF169	0.0520277
ZNF485	0.0520288
MTRF1	0.0520381
ZNF668	0.0520403
MRPL40	0.0520479
MRPL3	0.052056
MIR155	0.0520595
ZNF440	0.0520654
TRMT10B	0.0520657
ZNF121	0.052068
MRPL48	0.0520931
MRPL9	0.0520933
MIR1_1	0.0520953
KRTAP10_9	0.0521052
YBX2	0.0521137
AUH	0.0521259
GFM2	0.0521398
MRPL34	0.052147
MIRLET7F2	0.0521663
MIR9_2	0.0521965
MIRLET7F1	0.0521984
MIR34C	0.0522022
MIR222	0.0522048
MIR128_2	0.0522187
PURG	0.0522226
MIR29B1	0.052226
MIR429	0.0522272
TRUB2	0.0522319
LINC00471	0.052232
MIR34B	0.0522606
MIR29B2	0.0522698
MIR145	0.0522712
MRPL15	0.0522765
OTC	0.0522854
MRPL45	0.05229
MIR7_3	0.0523
MRPL18	0.0523132
MRPL19	0.0523171
FGF8	0.0523212
H2AFB3	0.0523272
TCAIM	0.0523281
MIR200C	0.0523367
MIR200B	0.0523382
KRTAP5_9	0.0523402
FASTKD2	0.0523445
GFM1	0.0523472
H1FOO	0.0523498
LMNTD2	0.0523544
ATP5J2_PTCD1	0.0523686
MIR200A	0.0523772
MIR199A2	0.0523815
MIR31	0.0523818
MRPL10	0.0524012
MIR20B	0.0524111
APOBEC3D	0.0524129
MIR128_1	0.0524208
PLEKHA8P1	0.0524213
ZNF22	0.0524221
MIRLET7A3	0.0524347
MIRLET7D	0.0524354
KAL1	0.0524388
ANKRD20A4	0.0524425
ZNF184	0.052456
CCL21	0.0524635
MRPL50	0.0524692
ZSCAN25	0.0524753
ZC3H3	0.0524786
MIR138_1	0.052479
ZNF48	0.052485
MIR106A	0.0524895
IQCF5	0.0525067
MIR141	0.0525122
MIR143	0.0525126
MIR17	0.0525238
MIR205	0.0525247
MRPL1	0.052542
CXCL13	0.0525431
ZNF275	0.0525448
MIR25	0.0525515
RBMS2	0.0525538
MIR122	0.0525567
ZNF497	0.0525611
ZBED9	0.0525644
MIR1_2	0.0525696
CGB5	0.0525738
VWC2	0.0525771
ZNF71	0.0525852
MIR15B	0.0526029
