OR52E6	0
CTRB2	2.14865e-06
ZNF519	7.32557e-06
NKX6_2	1.42804e-05
CGB8	1.76053e-05
UTS2R	2.11257e-05
KIF25_AS1	2.1932e-05
TRIM61	2.36697e-05
C6orf1	2.42065e-05
GPR26	2.44619e-05
OR5AS1	2.65965e-05
OR4F3	2.65965e-05
OR4F16	2.65965e-05
OR4F29	2.65965e-05
PRAMEF15	2.74399e-05
OR4A15	2.82829e-05
ZNF883	2.85548e-05
ZNF705D	2.8703e-05
USP17L22	2.93789e-05
KL	2.98424e-05
POU5F2	2.98515e-05
PLEKHA8P1	2.99515e-05
MAS1L	3.04079e-05
MBD3L3	3.05977e-05
ZNF285	3.06911e-05
OR2T12	3.10508e-05
ZFP3	3.12894e-05
HARBI1	3.14423e-05
LINC00242	3.16105e-05
ZNF425	3.16105e-05
FAM86B1	3.17666e-05
UCMA	3.23192e-05
CDRT15L2	3.24035e-05
GFRA4	3.24107e-05
CLEC18C	3.29574e-05
BEST3	3.31499e-05
KCNK12	3.34037e-05
UGT2A1	3.34723e-05
GOLGA2P11	3.36634e-05
LINC00588	3.3712e-05
MGC45922	3.3712e-05
LINC00482	3.3712e-05
SMIM15	3.41192e-05
RBMY2FP	3.43117e-05
LOC100131689	3.45206e-05
GGTLC2	3.45907e-05
ROPN1B	3.48646e-05
C18orf42	3.48646e-05
LOC727751	3.51508e-05
LOC441155	3.51737e-05
ETV3L	3.54628e-05
ZAR1	3.54787e-05
POTEH	3.55103e-05
RNASE6	3.59377e-05
OR1L3	3.59907e-05
OR6C1	3.59907e-05
CCKAR	3.60684e-05
TGM6	3.64944e-05
RNU6_6P	3.67038e-05
RNU6_50P	3.67038e-05
TMSB4XP2	3.71108e-05
MIR1193	3.71424e-05
GAGE12D	3.71424e-05
CT47A9	3.71424e-05
CT47A1	3.71424e-05
CT47A3	3.71424e-05
MIR3910_1	3.71424e-05
CT47A10	3.71424e-05
GAGE6	3.71424e-05
IQCJ	3.71424e-05
CT47A6	3.71424e-05
CT47A12	3.71424e-05
CT47A5	3.71424e-05
CT47A11	3.71424e-05
USP17L20	3.71424e-05
OR8U1	3.71424e-05
USP17L11	3.71424e-05
CT47A2	3.71424e-05
PCDHGA2	3.71424e-05
GAGE2B	3.71424e-05
MIR3910_2	3.71424e-05
GAGE12F	3.71424e-05
SLC26A7	3.71424e-05
USP17L17	3.71424e-05
ASMT	3.71424e-05
GAGE7	3.71424e-05
CT47A8	3.71424e-05
CT47A7	3.71424e-05
GAGE12C	3.71424e-05
RBMY1D	3.71424e-05
GAGE12E	3.71424e-05
CT47A4	3.71424e-05
ZNF736	3.71506e-05
SPINT3	3.72061e-05
GBP4	3.75234e-05
NKX2_6	3.76923e-05
TRIM77	3.77941e-05
CCDC23	3.81011e-05
