OR52E6	0
CTRB2	1.50217e-05
UTS2R	2.26522e-05
UGT2A1	2.8561e-05
OR2T12	3.15561e-05
TMEM132C	3.92573e-05
NKX6_2	3.98336e-05
UGT2A2	4.07955e-05
ZNF519	4.38068e-05
NKX2_6	4.75229e-05
ZNF385D	4.88934e-05
HARBI1	5.07803e-05
MAS1L	5.17403e-05
LOC100506797	5.49909e-05
IGHV3_72	5.60224e-05
LOC441155	5.64829e-05
RNU6_6P	5.70401e-05
RNU6_50P	5.70401e-05
TGM6	5.7119e-05
USP17L22	5.73507e-05
PABPC1P1	5.76107e-05
CEBPZOS	5.77757e-05
NEPNP	5.878e-05
OR5AS1	5.88455e-05
OR4F3	5.88455e-05
OR4F16	5.88455e-05
OR4F29	5.88455e-05
LOC284412	6.03646e-05
LOC100996747	6.04876e-05
MIR100	6.04881e-05
RPL32P18	6.0574e-05
SNORD13P1	6.06455e-05
LILRA1	6.11248e-05
SPINT3	6.11319e-05
ZNF570	6.16401e-05
ANGPTL5	6.17927e-05
RPL26P30	6.22844e-05
RBBP4P1	6.22844e-05
ARL9	6.22884e-05
VN1R2	6.25451e-05
AOC4P	6.31972e-05
CLEC18C	6.36037e-05
RNF222	6.37216e-05
HTR5A	6.42549e-05
TRIM77	6.43819e-05
MMEL1	6.44923e-05
CRSP5	6.46663e-05
ST3	6.49001e-05
TAS2R39	6.54837e-05
TRPM6	6.54868e-05
PPIAL4F	6.5772e-05
OR51B2	6.58073e-05
FRG2	6.59377e-05
HILS1	6.59377e-05
POC1B_GALNT4	6.63152e-05
MGS	6.6676e-05
P2RX3	6.6921e-05
CAPZA3	6.69492e-05
MRRFP1	6.78006e-05
LOC392364	6.78419e-05
RRN3P2	6.78419e-05
CCDC159	6.78544e-05
TRNI	6.79571e-05
DTHD1	6.79846e-05
TTC34	6.81012e-05
COL19A1	6.81012e-05
RPL30P8	6.81012e-05
ADAMTS9_AS2	6.85503e-05
FLJ22447	6.85503e-05
LINC00470	6.85503e-05
LOC728026	6.85658e-05
INO80B_WBP1	6.86225e-05
GPR26	6.8714e-05
TNRC17	6.89701e-05
PYDC1	6.89881e-05
GPR75_ASB3	6.91041e-05
EVPLL	6.91041e-05
SYT8	6.91646e-05
OR56A3	6.94434e-05
SERPINA11	6.94863e-05
CCKAR	6.95241e-05
LANCL3	7.00769e-05
ROPN1B	7.04242e-05
C18orf42	7.04242e-05
UROC1	7.04887e-05
OR7C1	7.07005e-05
LINC01541	7.07967e-05
HERC2P4	7.07967e-05
LRGUK	7.08395e-05
LOC390937	7.1022e-05
RPL12P1	7.1022e-05
RPL7P23	7.11608e-05
FOXD4L4	7.12225e-05
IGKV3D_7	7.16246e-05
HNRNPA1P70	7.17085e-05
SDIM1	7.17209e-05
C8orf22	7.17732e-05
LOC100131689	7.21253e-05
FAM178B	7.21691e-05
MAGEB16	7.21692e-05
FLJ25613	7.24751e-05
LINC00528	7.24923e-05
LOC100128429	7.25811e-05
NKAPP1	7.25811e-05
IGHV1_18	7.25811e-05
OR13C4	7.25811e-05
KCNC2	7.31405e-05
ZNF285	7.32401e-05
GPR111	7.32723e-05
LINC00598	7.39884e-05
RBMY1B	7.40902e-05
LINC00523	7.43358e-05
OR1E2	7.43826e-05
EVX1	7.43826e-05
CYLC1	7.50107e-05
CARD17	7.50215e-05
KLHL30	7.51783e-05
MGAT4D	7.52672e-05
ZNF90	7.53507e-05
SSX9	7.53682e-05
TCERG1L	7.54771e-05
IFITM10	7.56086e-05
VSTM2B	7.57892e-05
KCNK12	7.58038e-05
CASC9	7.60042e-05
RHPN1_AS1	7.60395e-05
TNFAIP8L2_SCNM1	7.60395e-05
EXO5	7.61727e-05
PCAP	7.6575e-05
LINC01561	7.65966e-05
ZNF546	7.66795e-05
SCGB3A2	7.66927e-05
SNORD12C	7.67767e-05
SNORA79	7.67767e-05
SNORD34	7.67767e-05
SNORA5C	7.67767e-05
SNORA78	7.67767e-05
SNORA77	7.67767e-05
SNORD33	7.67767e-05
SNORD23	7.67767e-05
SNORA10	7.67767e-05
SNORD60	7.67767e-05
SNORA11D	7.67767e-05
SNORD62B	7.67767e-05
SNORD59A	7.67767e-05
SNORA80A	7.67767e-05
SCARNA23	7.67767e-05
SNORD62A	7.67767e-05
SNORD38A	7.67767e-05
SCARNA10	7.67767e-05
SNORD8	7.67767e-05
SNORD14D	7.67767e-05
SNORA16A	7.67767e-05
SNORD35A	7.67767e-05
OR4K3	7.68586e-05
HMGN1P30	7.69013e-05
LINC00305	7.70493e-05
IGKV1_27	7.71049e-05
EEF1B2P5	7.71804e-05
PPP5D1	7.78728e-05
LOC102723729	7.81421e-05
CCDC23	7.86143e-05
TAAR2	7.877e-05
LOC390760	7.877e-05
BRCA3	7.89893e-05
RBMY2BP	7.94765e-05
LOC100132057	7.97384e-05
BTBD17	7.98398e-05
TRS_AGA2_4	7.98883e-05
OR5B3	7.99366e-05
SCARNA8	7.9988e-05
TBATA	8.01189e-05
NDUFA4P1	8.02314e-05
KBTBD13	8.02314e-05
KCTD9P3	8.02314e-05
LOC646377	8.02314e-05
LACTBL1	8.03903e-05
LINC00312	8.04859e-05
MAGEB5	8.06073e-05
PRY	8.07067e-05
LOC729603	8.081e-05
HIGD1B	8.09327e-05
FAM89A	8.11098e-05
LOC400682	8.12948e-05
OR9G1	8.15376e-05
MIR548AJ1	8.16138e-05
PSAT1P1	8.16138e-05
TRBV13	8.16742e-05
HSP90AB6P	8.16742e-05
PRAMEF22	8.16742e-05
TFP1	8.1762e-05
FAM90A27P	8.19211e-05
PPP1R42	8.19211e-05
SMIM15	8.21924e-05
CLEC19A	8.24036e-05
SLC25A53	8.25195e-05
ZNF682	8.25388e-05
ZNF527	8.25388e-05
ZNF799	8.25388e-05
TRY2P	8.25494e-05
USP12P1	8.27956e-05
OR52W1	8.28132e-05
IGLV1_44	8.30048e-05
IGKV1_33	8.30048e-05
IGKV3_15	8.30048e-05
IGKV1_17	8.30048e-05
IGLV1_51	8.30048e-05
IGKV1_39	8.30048e-05
IGKV1D_12	8.30048e-05
CDRT15L2	8.30943e-05
LOC729324	8.31694e-05
DPPA5	8.33992e-05
OR9A4	8.35023e-05
OR8U8	8.35023e-05
XKRY	8.37914e-05
FCP1	8.37914e-05
SIGLEC8	8.38849e-05
NOTUM	8.39518e-05
TFF2	8.42279e-05
CDC14C	8.42395e-05
LOC147791	8.4359e-05
FDPSP4	8.43984e-05
RPL26P32	8.43984e-05
WTH3DI	8.43984e-05
KCNQ1OT1	8.46631e-05
VPS9D1_AS1	8.46668e-05
SIGLEC16	8.49047e-05
RBMY2FP	8.50952e-05
LOC653602	8.54109e-05
LOC101930123	8.55591e-05
VWFP1	8.55836e-05
ACRC	8.59279e-05
FRRS1L	8.59684e-05
